# ./areas-1gluon-for-root -out root-games/ghosted-siscone.dat -ghost_kt 1e-5 -ghost_area 0.04 -ghost_etamax 4.0 -kt_scatter 1 
# jet def: SISCone jet finder with cone_radius = 1, overlap_threshold = 0.5, n_pass_max = 1, caching turned off
 102 3.40002 2.84706 1.69864e-05
 103 3.40001 3.04341 1.88297e-05
 104 3.4 3.23975 1.87885e-05
 105 3.40002 3.43611 1.4233e-05
 106 3.40001 3.63246 1.26386e-05
 107 3.40001 3.82881 1.52597e-05
 108 3.40001 4.02515 1.20002e-05
 109 3.40002 4.2215 1.84796e-05
 110 3.4 4.41786 1.9865e-05
 111 3.40002 4.61421 1.39389e-05
 112 3.4 4.81056 1.61525e-05
 113 3.40002 5.00691 1.39966e-05
 114 3.40001 5.20325 1.99004e-05
 115 3.40001 5.3996 1.43142e-05
 116 3.4 5.59596 1.14106e-05
 117 3.40001 5.7923 1.42403e-05
 118 3.4 5.98865 1.54852e-05
 119 3.40001 6.18499 1.56307e-05
 120 3.40002 0.0981592 1.45576e-05
 121 3.40001 0.294517 1.27477e-05
 122 3.40001 0.490874 1.14297e-05
 123 3.40002 0.68722 1.78192e-05
 124 3.40002 0.883557 1.56788e-05
 125 3.4 1.07991 1.58414e-05
 126 3.40001 1.27625 1.50756e-05
 127 3.40002 1.47262 1.68434e-05
 128 3.20001 1.66896 1.62305e-05
 129 3.20001 1.86532 1.16919e-05
 130 3.20002 2.06166 1.05818e-05
 131 3.2 2.25801 1.69333e-05
 132 3.20001 2.45436 1.13135e-05
 133 3.20001 2.65071 1.64261e-05
 134 3.20001 2.84706 1.71462e-05
 135 3.20001 3.0434 1.23392e-05
 136 3.20001 3.23977 1.21622e-05
 137 3.20001 3.43611 1.62339e-05
 138 3.20002 3.63246 1.75696e-05
 139 3.2 3.8288 1.01312e-05
 140 3.20001 4.02517 1.67271e-05
 141 3.20001 4.22151 1.86129e-05
 142 3.20001 4.41786 1.0699e-05
 143 3.20001 4.6142 1.08758e-05
 144 3.20002 4.81054 1.52301e-05
 145 3.20002 5.0069 1.62525e-05
 146 3.20001 5.20326 1.4929e-05
 147 3.2 5.39959 1.2241e-05
 148 3.2 5.59596 1.08992e-05
 149 3.20002 5.7923 1.2888e-05
 150 3.20002 5.98864 1.88523e-05
 151 3.20001 6.18501 1.07926e-05
 152 3.20001 0.0981576 1.28649e-05
 153 3.20002 0.294513 1.93979e-05
 154 3.20001 0.490863 1.1147e-05
 155 3.20002 0.687212 1.17609e-05
 156 3.20001 0.883563 1.68626e-05
 157 3.2 1.07991 1.66169e-05
 158 3.20001 1.27627 1.82154e-05
 159 3.20001 1.47262 1.25319e-05
 160 3.00002 1.66896 1.93582e-05
 161 3.00001 1.86531 1.14031e-05
 162 3.00001 2.06166 1.60212e-05
 163 3.00001 2.25801 1.54605e-05
 164 3 2.45436 1.28812e-05
 165 3.00001 2.65072 1.23218e-05
 166 3.00001 2.84705 1.89396e-05
 167 3.00001 3.04341 1.75224e-05
 168 3.00002 3.23976 1.52736e-05
 169 3.00001 3.43611 1.29961e-05
 170 3.00001 3.63246 1.94918e-05
 171 3.00001 3.82881 1.49021e-05
 172 3.00001 4.02516 1.46663e-05
 173 3.00002 4.2215 1.66117e-05
 174 3 4.41786 1.90515e-05
 175 3.00001 4.6142 1.44616e-05
 176 3.00001 4.81056 1.42246e-05
 177 3 5.00691 1.6778e-05
 178 3 5.20326 1.31745e-05
 179 3.00002 5.39961 1.84442e-05
 180 3.00001 5.59595 1.01375e-05
 181 3.00002 5.7923 1.31517e-05
 182 3.00002 5.98864 1.68831e-05
 183 3.00001 6.18499 1.31702e-05
 184 3 0.0981623 1.05042e-05
 185 3.00001 0.294514 1.87927e-05
 186 3.00001 0.49087 1.00508e-05
 187 3.00001 0.687217 1.25218e-05
 188 3.00002 0.88357 1.55247e-05
 189 3.00002 1.07991 1.64582e-05
 190 3.00001 1.27626 1.66967e-05
 191 3.00002 1.47261 1.16524e-05
 192 2.80001 1.66896 1.53509e-05
 193 2.8 1.86531 1.7479e-05
 194 2.80001 2.06165 1.7059e-05
 195 2.80001 2.25801 1.71309e-05
 196 2.80002 2.45436 1.24596e-05
 197 2.80001 2.65071 1.70845e-05
 198 2.80002 2.84707 1.85828e-05
 199 2.8 3.04341 1.22464e-05
 200 2.80001 3.23975 1.27467e-05
 201 2.80001 3.4361 1.04977e-05
 202 2.80001 3.63245 1.37346e-05
 203 2.80001 3.82881 1.13746e-05
 204 2.8 4.02516 1.48169e-05
 205 2.80001 4.22151 1.13694e-05
 206 2.80001 4.41786 1.57304e-05
 207 2.80001 4.6142 1.81662e-05
 208 2.80001 4.81055 1.75255e-05
 209 2.80001 5.00691 1.29222e-05
 210 2.80001 5.20326 1.2795e-05
 211 2.80001 5.39961 1.49665e-05
 212 2.80001 5.59596 1.2349e-05
